,question,answer,response,mapping,response_answer,equations
60," Janet picked c0 tulips and c1 roses to make flower bouquets. If she only used c2 of the flowers though, how many extra flowers did Janet pick? ",4,"Solve the problem step by step:

1. Add the number of tulips and roses picked by Janet to calculate the total number of flowers picked. Let x be the total number of flowers,
x = c0 + c1

2. Subtract the number of flowers used in the bouquets from the total number of flowers picked to calculate the number of extra flowers.
answer = x - c2","{'c0': 4.0, 'c1': 11.0, 'c2': 11.0}",4,"['x = c0 + c1', 'answer = x - c2']"
61," Vanessa had c0 music files and c1 video files on her flash drive. If she deleted c2 of the files, how many files were still on her flash drive? ",33,"Solve the problem step by step:

1. Add the number of music files and the number of video files to calculate the total number of files. Let x be the total number of files,
x = c0 + c1

2. Subtract the number of files deleted from the total number of files to calculate the answer.
answer = x - c2","{'c0': 13.0, 'c1': 30.0, 'c2': 10.0}",33,"['x = c0 + c1', 'answer = x - c2']"
62, Debby bought two coloring books. One had c0 pictures and the other had c1. After one week she had already colored c2 of the pictures. How many pictures does she still have to color? ,23,"Solve the problem step by step:

1. Add the number of pictures in both coloring books to calculate the total number of pictures. Let x be the total number of pictures,
x = c0 + c1

2. Subtract the number of pictures Debby has already colored from the total number of pictures to calculate the number of pictures she still has to color.
answer = x - c2","{'c0': 16.0, 'c1': 40.0, 'c2': 33.0}",23,"['x = c0 + c1', 'answer = x - c2']"
63," The school cafeteria ordered c0 red apples and c1 green apples for students lunches. But, if only c2 students wanted fruit, how many extra did the cafeteria end up with? ",9,"Solve the problem step by step:

1. Add the number of red apples and the number of green apples to calculate the total number of apples ordered. Let x be the total number of apples ordered,
x = c0 + c1

2. Multiply the number of students who wanted fruit by the number of apples each student would receive. Let y be the total number of apples needed,
y = c2 * 1

3. Subtract the total number of apples needed from the total number of apples ordered to calculate the answer.
answer = x - y","{'c0': 8.0, 'c1': 43.0, 'c2': 42.0}",9,"['x = c0 + c1', 'y = c2 * 1', 'answer = x - y']"
64," Edward started his own lawn mowing business. In the spring he made c0 dollars mowing lawns and in the summer he made c1 dollars. If he had to spend c2 dollars buying supplies, how much money did he end up with? ",24,"Solve the problem step by step:

1. Add the amount of money Edward made in the spring and the amount of money he made in the summer to calculate his total earnings. Let x be his total earnings,
x = c0 + c1

2. Subtract the amount of money he spent on supplies from his total earnings to calculate the answer.
answer = x - c2","{'c0': 2.0, 'c1': 27.0, 'c2': 5.0}",24,"['x = c0 + c1', 'answer = x - c2']"
65, A pet store had c0 siamese cats and c1 house cats. During a sale they sold c2 cats. How many cats do they have left? ,28,"Solve the problem step by step:

1. Add the number of siamese cats and the number of house cats to calculate the total number of cats. Let x be the total number of cats,
x = c0 + c1

2. Subtract the number of cats sold during the sale from the total number of cats to calculate the answer.
answer = x - c2","{'c0': 36.0, 'c1': 18.0, 'c2': 26.0}",28,"['x = c0 + c1', 'answer = x - c2']"
66," Olivia and her mom were picking carrots from their garden. Olivia picked c0 and her mother picked c1. If only c2 of the carrots were good, how many bad carrots did they have? ",15,"Solve the problem step by step:

1. Add the number of carrots Olivia picked and the number of carrots her mother picked to calculate the total number of carrots. Let x be the total number of carrots,
x = c0 + c1

2. Subtract the number of good carrots from the total number of carrots to calculate the number of bad carrots.
answer = x - c2","{'c0': 20.0, 'c1': 14.0, 'c2': 19.0}",15,"['x = c0 + c1', 'answer = x - c2']"
67, George had c0 dollars. For his birthday he got c1 more dollars but spent c2 on a new game. How much money does he have now? ,8,"Solve the problem step by step:

1. Add the amount of money George got for his birthday to the amount of money he originally had to calculate the total amount of money he had. Let x be the total amount of money he had,
x = c0 + c1

2. Subtract the amount of money he spent on the new game from the total amount of money he had to calculate the answer.
answer = x - c2","{'c0': 30.0, 'c1': 16.0, 'c2': 38.0}",8,"['x = c0 + c1', 'answer = x - c2']"
68," There were c0 girls and c1 boys trying out for the schools basketball team. If only c2 of them got called back, how many students didn't make the cut? ",47,"Solve the problem step by step:

1. Add the number of girls and the number of boys trying out to calculate the total number of students. Let x be the total number of students,
x = c0 + c1

2. Subtract the number of students who got called back from the total number of students to calculate the number of students who didn't make the cut.
answer = x - c2","{'c0': 6.0, 'c1': 48.0, 'c2': 7.0}",47,"['x = c0 + c1', 'answer = x - c2']"
69, For the school bake sale Amy made pastries. She baked c0 cupcakes and c1 cookies. After the sale she had c2 to take back home. How many pastries did she sell? ,51,"Solve the problem step by step:

1. Add the number of cupcakes and the number of cookies to calculate the total number of pastries. Let x be the total number of pastries,
x = c0 + c1

2. Subtract the number of pastries she took back home from the total number of pastries to calculate the number of pastries she sold.
answer = x - c2","{'c0': 15.0, 'c1': 48.0, 'c2': 12.0}",51,"['x = c0 + c1', 'answer = x - c2']"
70," At the schools book fair Victor bought c0 adventure books and c1 mystery books. If c2 of the books were used, how many new books did he buy? ",53,"Solve the problem step by step:

1. Add the number of adventure books and the number of mystery books to calculate the total number of books bought. Let x be the total number of books,
x = c0 + c1

2. Subtract the number of used books from the total number of books to calculate the number of new books. 
answer = x - c2","{'c0': 32.0, 'c1': 37.0, 'c2': 16.0}",53,"['x = c0 + c1', 'answer = x - c2']"
71," While on vacation, Haley took c0 pictures at the zoo and c1 at the museum. If she later deleted c2 of the pictures, how many pictures from her vacation did she still have? ",20,"Solve the problem step by step:

1. Add the number of pictures taken at the zoo and the number taken at the museum to calculate the total number of pictures. Let x be the total number of pictures,
x = c0 + c1

2. Subtract the number of pictures deleted from the total number of pictures to calculate the answer.
answer = x - c2","{'c0': 50.0, 'c1': 8.0, 'c2': 38.0}",20,"['x = c0 + c1', 'answer = x - c2']"
72," The school cafeteria ordered c0 red apples and c1 green apples for students lunches. But, if only c2 students wanted fruit, how many extra did the cafeteria end up with? ",31,"Solve the problem step by step:

1. Add the number of red apples and the number of green apples to calculate the total number of apples ordered. Let x be the total number of apples ordered,
x = c0 + c1

2. Subtract the number of students who wanted fruit from the total number of apples ordered to calculate the extra apples.
extra = x - c2","{'c0': 37.0, 'c1': 45.0, 'c2': 51.0}",31,"['x = c0 + c1', 'extra = x - c2']"
73," While shopping, Maria bought c0 green towels and c1 white towels. If she gave her mother c2 of them, how many towels did Maria end up with? ",22,"Solve the problem step by step:

1. Add the number of green towels and the number of white towels to calculate the total number of towels. Let x be the total number of towels,
x = c0 + c1

2. Subtract the number of towels given to her mother from the total number of towels to calculate the answer.
answer = x - c2","{'c0': 35.0, 'c1': 21.0, 'c2': 34.0}",22,"['x = c0 + c1', 'answer = x - c2']"
74," There were c0 girls and c1 boys trying out for the schools basketball team. If only c2 of them got called back, how many students didn't make the cut? ",39,"Solve the problem step by step:

1. Add the number of girls and the number of boys trying out to calculate the total number of students. Let x be the total number of students,
x = c0 + c1

2. Subtract the number of students who got called back from the total number of students to calculate the number of students who didn't make the cut.
answer = x - c2","{'c0': 17.0, 'c1': 32.0, 'c2': 10.0}",39,"['x = c0 + c1', 'answer = x - c2']"
75," Nancy and her mom were picking carrots from their garden. Nancy picked c0 and her mother picked c1. If only c2 of the carrots were good, how many bad carrots did they have? ",14,"Solve the problem step by step:

1. Add the number of carrots Nancy picked and the number of carrots her mother picked to calculate the total number of carrots. Let x be the total number of carrots,
x = c0 + c1

2. Subtract the number of good carrots from the total number of carrots to calculate the number of bad carrots. 
answer = x - c2","{'c0': 38.0, 'c1': 47.0, 'c2': 71.0}",14,"['x = c0 + c1', 'answer = x - c2']"
